id,host_id,host_name,host_since,host_response_rate,host_listings_count,host_total_listings_count,city,state,zipcode,country,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,amenities,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,number_of_reviews,review_scores_rating,cancellation_policy,reviews_per_month
3772674,18232665,Kim,17-07-2014,100%,1,1,Seattle,WA,98107,United States,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",85,650,,,50,2,20,3,1125,65,98,moderate,3.94
7021906,28770702,Mercy,04-03-2015,100%,4,4,Seattle,WA,98107,United States,House,Entire home/apt,12,3.5,5,7,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Hot Tub"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",465,"3,035.00","12,140.00","1,000.00",250,1,0,3,1125,5,96,strict,1.38
7618605,5326074,Mckinzy,04-03-2013,100%,1,1,Seattle,WA,98107,United States,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,""Wireless Internet"",Kitchen,""Elevator in Building"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",175,,,250,50,1,0,1,1125,5,96,flexible,1.01
10234558,31887689,Sophia,25-04-2015,100%,1,1,Seattle,WA,98107,United States,Condominium,Private room,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Gym,""Elevator in Building"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,Hangers,""Hair Dryer""}",50,,,,,0,0,1,1125,0,,flexible,
7021702,36805437,Brooke,26-06-2015,N/A,1,1,Seattle,WA,98107,United States,Apartment,Private room,2,1,1,1,Real Bed,{},60,,,,,1,0,1,1125,0,,flexible,
7680439,1612983,Andrea,16-01-2012,100%,1,1,Seattle,WA,98107,United States,House,Private room,2,1,1,1,Pull-out Sofa,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Breakfast,""Pets live on this property"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron}",59,351,,,12,1,0,1,1125,16,93,flexible,3.29
4258515,841009,Lauren,19-07-2011,90%,1,1,Seattle,WA,98107,United States,Apartment,Private room,4,1,1,4,Real Bed,"{TV,""Air Conditioning"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",Gym,""Pets live on this property"",""Elevator in Building"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",47,,,200,15,2,10,1,1125,23,77,strict,3.07
1148517,6296335,Fleur,08-05-2013,100%,1,1,Seattle,WA,98107,United States,House,Entire home/apt,4,1,2,2,Real Bed,"{Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""First Aid Kit"",Essentials,Shampoo}",145,,,100,45,4,30,2,14,45,97,moderate,1.44
2487892,1343908,Martin,27-10-2011,100%,1,1,Seattle,WA,98107,United States,House,Private room,2,1,1,1,Futon,"{Internet,""Wireless Internet"",""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",""Smoke Detector"",Shampoo}",70,,,,,1,0,1,1125,75,94,flexible,3.46
3038772,15473800,Lisa,13-05-2014,100%,1,1,Seattle,WA,98107,United States,House,Private room,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Pets live on this property"",Dog(s),Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",55,,,100,25,1,10,2,1125,86,94,moderate,4.43
699460,3587674,Patti And Benson,16-09-2012,100%,1,1,Seattle,WA,98107,United States,House,Private room,4,1,1,2,Real Bed,"{""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",95,,"2,000.00",,30,2,35,2,90,151,97,moderate,3.85
4085439,21066328,Debra,08-09-2014,100%,1,1,Seattle,WA,98107,United States,House,Private room,2,1,1,1,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",""Pets live on this property"",Dog(s),""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",125,,,,,1,0,1,1125,6,92,flexible,0.38
8053990,23228606,Elin,01-11-2014,100%,3,3,Seattle,WA,98107,United States,House,Private room,2,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",Essentials,Shampoo}",65,,,,45,1,0,1,26,16,94,moderate,3.75
7011773,23228606,Elin,01-11-2014,100%,3,3,Seattle,WA,98107,United States,House,Private room,1,1,1,1,Pull-out Sofa,"{TV,Internet,""Wireless Internet"",Kitchen,Essentials}",25,,,,,1,0,1,1125,0,,flexible,
2467550,811494,Alexis,12-07-2011,100%,1,1,Seattle,WA,98107,United States,House,Entire home/apt,4,1,0,2,Real Bed,"{Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",40,250,800,500,50,2,10,5,1125,0,,strict,
2686374,2231298,Chris,26-04-2012,100%,4,4,Seattle,WA,98107,United States,House,Entire home/apt,6,1,3,4,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",149,"1,300.00","3,950.00",,,4,20,1,1125,165,95,moderate,7.84
1956274,7466082,Vera,13-07-2013,100%,1,1,Seattle,WA,98107,United States,Apartment,Entire home/apt,2,1.5,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Dog(s),Cat(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",125,900,"3,750.00",250,75,0,0,3,1125,48,100,strict,2.11
8537192,43954674,Brian,11-09-2015,67%,3,3,Seattle,WA,98107,United States,House,Private room,2,0.5,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",55,,,,,1,0,1,1125,0,,flexible,
5919096,53050,Bob,10-11-2009,100%,2,2,Seattle,WA,98107,United States,Apartment,Entire home/apt,4,1,1,3,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials}",129,903,,250,75,1,0,5,999,2,100,strict,0.26
6516529,3781927,Katharine,06-10-2012,N/A,1,1,Seattle,WA,98107,United States,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",Washer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",100,650,"2,000.00",,,1,0,1,1125,0,,strict,
3294243,4970133,Paula,05-02-2013,100%,1,1,Seattle,WA,98107,United States,Apartment,Entire home/apt,4,2,2,2,Real Bed,"{TV,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",150,950,,,,1,0,2,1125,27,93,moderate,1.48
10210971,24709547,Daniel,10-12-2014,N/A,1,1,Seattle,WA,98107,United States,Townhouse,Private room,1,1,1,1,Real Bed,"{Internet,""Wireless Internet"",Heating,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Laptop Friendly Workspace""}",50,,,500,10,1,20,1,1125,0,,flexible,
3584790,2882219,John And Alicia,09-07-2012,100%,1,1,Seattle,WA,98117,United States,Apartment,Entire home/apt,6,1,2,3,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",99,599,,200,,4,0,5,15,0,,moderate,
1266459,2317654,Dahlia,07-05-2012,100%,1,1,Seattle,WA,98107,United States,Apartment,Entire home/apt,2,1.5,1,1,Real Bed,"{""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Elevator in Building"",Washer,Dryer}",150,,,,60,2,50,2,1125,9,98,strict,0.3
9098059,43954674,Brian,11-09-2015,67%,3,3,Seattle,WA,98107,United States,Bungalow,Entire home/apt,4,1,1,3,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher""}",105,,,,,1,0,2,1125,0,,flexible,
408526,2034501,Vivian,30-03-2012,100%,2,2,Seattle,WA,98107,United States,House,Entire home/apt,7,4,3,3,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,Essentials,Shampoo}",218,"1,221.00","4,200.00",750,300,4,15,14,60,0,,strict,
4118282,19071753,Julien,28-07-2014,100%,1,1,Seattle,WA,98117,United States,House,Entire home/apt,5,1.5,2,2,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",80,,,200,75,1,0,1,7,88,95,moderate,6.07
6813483,35674639,Beverly,13-06-2015,67%,1,1,Seattle,WA,98107,United States,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,""Wireless Internet"",""Air Conditioning"",Kitchen,Breakfast,""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",126,945,"3,970.00",300,95,2,25,2,1125,10,98,moderate,1.75
6590264,24500821,Tim,04-12-2014,100%,1,1,Seattle,WA,98107,United States,Apartment,Entire home/apt,4,1,1,2,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Elevator in Building"",""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",115,750,,500,50,2,50,1,1125,5,96,strict,0.82
2650482,205007,Martin And Taryn,18-08-2010,100%,1,1,Seattle,WA,98107,United States,Apartment,Entire home/apt,4,2,2,2,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,Gym,""Elevator in Building"",""Hot Tub"",""Buzzer/Wireless Intercom"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Shampoo}",225,,,,75,1,0,2,10,10,98,flexible,0.64
20927,79450,Brad & Liz,09-02-2010,100%,2,2,Seattle,WA,98107,United States,Cabin,Entire home/apt,2,1,1,1,Futon,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Free Parking on Premises"",""Pets live on this property"",Cat(s),Heating,""Smoke Detector"",Shampoo}",89,549,,,10,2,0,2,14,244,97,moderate,3.64
4395578,430709,Sea To Sky Rentals,08-03-2011,88%,36,36,Seattle,WA,98107,United States,House,Entire home/apt,8,2.5,3,5,Real Bed,"{""Cable TV"",""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials}",225,,,,264,1,0,3,1125,1,100,strict,0.11
4995903,13535511,Megan,25-03-2014,N/A,1,1,Seattle,WA,98107,United States,House,Entire home/apt,1,1,0,1,Real Bed,"{Internet,""Wireless Internet"",Kitchen,Heating,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",50,250,850,,,1,0,1,1125,0,,flexible,
5549211,28770702,Mercy,04-03-2015,100%,4,4,Seattle,WA,98107,United States,Apartment,Entire home/apt,4,1,1,2,Real Bed,"{TV,""Wireless Internet"",Kitchen,Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",134,910,"3,402.00",200,100,1,0,3,45,40,98,strict,4.05
8240758,15785670,Emily,20-05-2014,N/A,1,1,Seattle,WA,98107,United States,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",75,500,,,100,1,0,3,1125,2,80,moderate,0.62
6856295,34872403,Pallavi,02-06-2015,90%,1,1,Seattle,WA,98107,United States,House,Private room,2,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Free Parking on Premises"",""Hot Tub"",Heating,""Family/Kid Friendly"",""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",65,555,"1,850.00",,,2,15,1,1125,46,97,moderate,6.87
6881188,33225983,Jean,12-05-2015,100%,2,2,Seattle,WA,98107,United States,House,Entire home/apt,6,2.5,3,4,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",Essentials,Shampoo}",375,"1,800.00",,300,100,1,0,1,1125,23,96,moderate,3.75
1579615,8403307,Mario,26-08-2013,100%,2,2,Seattle,WA,98107,United States,House,Entire home/apt,3,1,1,2,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Gym,""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher""}",97,590,"1,795.00",100,45,2,10,2,1125,44,98,strict,1.55
3766866,19296907,J.Lynn,01-08-2014,100%,1,1,Seattle,WA,98107,United States,Condominium,Entire home/apt,2,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",145,900,"2,250.00",150,45,2,25,2,35,14,97,moderate,0.82
2406966,53050,Bob,10-11-2009,100%,2,2,Seattle,WA,98107,United States,Apartment,Entire home/apt,5,1,2,4,Real Bed,"{TV,Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials}",129,903,,250,75,1,0,5,1125,12,100,strict,0.77
4872699,25066447,Karen,21-12-2014,50%,1,1,Seattle,WA,98107,United States,House,Entire home/apt,6,1.5,3,4,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",""Indoor Fireplace"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Fire Extinguisher"",Essentials,Shampoo}",197,"1,172.00",,,180,1,0,4,29,1,100,strict,0.09
5470629,28375755,Barbara,26-02-2015,100%,1,1,Seattle,WA,98107,United States,Apartment,Entire home/apt,2,1,1,1,Real Bed,"{""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Pets live on this property"",Dog(s),Heating,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo,Hangers,""Hair Dryer""}",120,,,350,60,2,20,2,28,25,99,moderate,3.39
2950213,15060417,Ginny,03-05-2014,100%,1,1,Seattle,WA,98107,United States,Apartment,Entire home/apt,4,1,1,1,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air Conditioning"",Kitchen,""Buzzer/Wireless Intercom"",Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials}",200,"1,500.00","5,500.00",150,,4,100,2,90,35,95,flexible,1.84
9015088,29133654,Muna,10-03-2015,100%,2,2,Seattle,WA,98117,United States,Apartment,Entire home/apt,5,2,2,2,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Elevator in Building"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo}",135,,,100,50,4,15,1,1125,5,100,moderate,3.95
3979496,4807375,Jayne,22-01-2013,100%,1,1,Seattle,WA,98107,United States,House,Private room,2,1,1,1,Futon,"{TV,Internet,""Wireless Internet"",Kitchen,""Pets live on this property"",Dog(s),""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo}",70,450,"1,800.00",250,,2,0,1,1125,31,95,moderate,1.89
7501919,36085516,Jennifer,17-06-2015,100%,1,1,Seattle,WA,98107,United States,Apartment,Entire home/apt,2,1,1,2,Real Bed,"{Internet,""Wireless Internet"",Kitchen,Gym,""Elevator in Building"",Heating,Washer,Dryer,Essentials}",150,,,250,30,1,0,2,1125,7,97,flexible,1.37
4732995,19533935,Stephanie,05-08-2014,80%,1,1,Seattle,WA,98107,United States,Apartment,Entire home/apt,3,1,1,1,Real Bed,"{TV,""Wireless Internet"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",Gym,""Elevator in Building"",Heating,""Family/Kid Friendly"",Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",200,,,,50,1,0,2,1125,4,95,moderate,0.83
7134759,23228606,Elin,01-11-2014,100%,3,3,Seattle,WA,98107,United States,Townhouse,Private room,2,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Essentials,Shampoo}",60,,,,55,1,0,1,26,16,98,moderate,3.87
4532538,23489864,Daniel,08-11-2014,N/A,1,1,Seattle,WA,98107,United States,House,Entire home/apt,5,3,3,5,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Free Parking on Premises"",Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",Shampoo}",180,,,,150,1,0,5,1125,1,100,strict,1
7534398,39472587,Kelly,24-07-2015,100%,1,1,Seattle,WA,98107,United States,Apartment,Private room,3,1,1,1,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Pets live on this property"",Cat(s),Heating,""Family/Kid Friendly"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""First Aid Kit"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",69,350,"1,250.00",,,2,15,1,1125,8,100,moderate,3.38
9387189,1539790,Alianna,27-12-2011,100%,1,1,Seattle,WA,98107,United States,Apartment,Entire home/apt,3,1,0,1,Real Bed,"{TV,""Wireless Internet"",Kitchen,""Pets Allowed"",""Pets live on this property"",Dog(s),Heating,Washer,Dryer,""Smoke Detector"",""First Aid Kit"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron}",90,,,,25,2,15,1,1125,1,100,flexible,1
6337492,32998581,Katelynn,09-05-2015,100%,1,1,Seattle,WA,98107,United States,Apartment,Entire home/apt,2,1,1,1,Real Bed,{},80,665,,,,2,0,1,1125,5,92,flexible,0.65
10231701,52580911,Karen,28-12-2015,N/A,1,1,Seattle,WA,98107,United States,Townhouse,Private room,2,1.5,1,1,Real Bed,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,""Pets live on this property"",Cat(s),Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Safety Card"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron}",65,,,,25,1,0,1,1125,0,,flexible,
1609922,3494510,Katie,06-09-2012,100%,1,1,Seattle,WA,98107,United States,House,Entire home/apt,5,1.5,2,2,Real Bed,"{TV,Internet,""Wireless Internet"",Kitchen,""Free Parking on Premises"",""Indoor Fireplace"",Heating,Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo}",150,,,100,90,2,10,4,1125,26,94,moderate,0.96
4236723,2231298,Chris,26-04-2012,100%,4,4,Seattle,WA,98107,United States,House,Entire home/apt,6,1.5,2,3,Real Bed,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Wheelchair Accessible"",Kitchen,""Free Parking on Premises"",""Pets Allowed"",Heating,""Family/Kid Friendly"",""Suitable for Events"",Washer,Dryer,""Smoke Detector"",""Carbon Monoxide Detector"",""Fire Extinguisher"",Essentials,Shampoo,""24-Hour Check-in"",Hangers,""Hair Dryer"",Iron,""Laptop Friendly Workspace""}",195,"1,200.00","4,950.00",,,4,20,1,1125,113,94,moderate,7.53
